eventId,trainId,eventType,stationCode,distanceCovered,totalDistance,noOfDays,expectedArrivalTime,actualArrivalTime,expectedDepartureTime,actualDepartureTime,createdDate
f608d9d1-d801-43be-8daa-88c7386cbb0c,8148441,Departure,TPND,0,437,4,,,20:49,20:49,2025-06-26 15:02:53.146041
19be4023-8fe9-4a00-bfb7-ebea5c3e07a2,5850441,Departure,THK,0,501,3,,,02:23,02:23,2025-06-26 15:02:53.146476
91177649-de87-467c-b00a-20cc29722a2f,8995434,Departure,THS,0,187,1,,,01:56,01:56,2025-06-26 15:02:53.146894
4b5ba710-c1b7-4605-b65d-4e3b0cf62864,2697710,Departure,KLVA,0,291,1,,,13:48,14:09,2025-06-26 15:02:53.147377
71f93d7a-6c7e-4260-b9bf-e3b8f6093e6c,9032818,Departure,DTVL,0,748,3,,,03:00,03:00,2025-06-26 15:02:53.147837
f9553a37-ccb0-4ba0-877c-c4e427f7a250,3841368,Departure,MTN,0,1837,5,,,20:22,21:12,2025-06-26 15:02:53.148290
5df52c09-9114-4432-a93e-bdf4b0002af4,9902183,Departure,BOR,0,779,1,,,18:04,18:04,2025-06-26 15:02:53.148689
5f435baa-50de-4c5f-a384-49512156146c,6709302,Departure,TNA,0,939,1,,,00:29,00:29,2025-06-26 15:02:53.149105
53a8d071-8a5f-452b-b709-99e12d922ea7,7975641,Departure,G,0,1996,1,,,17:44,17:59,2025-06-26 15:02:53.149564
1b66015f-0f57-4b24-a0f2-d23a8a5044f7,9734391,Departure,SHAD,0,1985,2,,,05:02,05:02,2025-06-26 15:02:53.149979
555f89c3-53ae-4259-a38e-25c14c0460c3,2924994,Departure,CTGN,0,1166,4,,,03:30,03:59,2025-06-26 15:02:53.150436
075c0260-ce98-4de3-8ba7-4ef75dc17673,2011509,Departure,NEU,0,544,1,,,14:50,14:58,2025-06-26 15:02:53.150836
96a0ee17-3f89-4ad8-b953-bd86ec6f5696,6064359,Departure,KLV,0,1537,4,,,08:34,08:41,2025-06-26 15:02:53.151270
30e15592-1fbc-4750-8158-beab3b3e8712,3838233,Departure,MSD,0,1088,4,,,14:08,14:08,2025-06-26 15:02:53.151715
769c6f71-305b-4833-91c7-b3357dbf9d65,7934964,Departure,TNA,0,948,5,,,20:37,20:59,2025-06-26 15:02:53.152168
7fa6ffc0-01fc-4c95-814d-241078f06fea,6273897,Departure,HPUR,0,1505,1,,,21:51,21:51,2025-06-26 15:02:53.152582
46f5df40-3a3d-4fee-8d7a-5e4d36190026,8824631,Departure,MEL,0,509,5,,,11:14,11:59,2025-06-26 15:02:53.152966
db2cd8c1-c627-411f-9cdc-419d42f9dfd6,7955481,Departure,STC,0,872,3,,,14:04,14:12,2025-06-26 15:02:53.153386
cbda9ec8-842e-43a2-9f56-2cf7e97f2204,7721173,Departure,RMAR,0,1726,2,,,03:39,03:48,2025-06-26 15:02:53.153796
50af8189-1c34-46f4-a828-6e17fcb24548,9204859,Departure,MANR,0,535,2,,,02:42,02:42,2025-06-26 15:02:53.154217
5e733bee-f902-407f-91f5-cc6c6b21c6dc,3626150,Departure,PNVL,0,498,2,,,07:29,08:09,2025-06-26 15:02:53.154617
03db7348-9f93-42dc-9f46-9a03fec1a8bb,8657030,Departure,JNJ,0,74,5,,,18:03,18:09,2025-06-26 15:02:53.155056
028a1b47-93be-46e3-926f-1ccd2f23a8b0,6988280,Departure,KLMG,0,926,1,,,00:43,00:43,2025-06-26 15:02:53.155449
043c5253-b542-43ce-a4b5-08dff4b031ad,8179252,Departure,D/DR/DDR,0,1632,5,,,04:49,04:57,2025-06-26 15:02:53.155888
721c1250-4f6e-4a23-a490-4ea1c6cdb5ac,8321697,Departure,DI,0,1846,5,,,21:09,21:39,2025-06-26 15:02:53.156328
77617b75-f15a-4220-add7-2f31cd8db3b0,5338296,Departure,KLMG,0,1916,1,,,07:37,07:42,2025-06-26 15:02:53.156768
f6cdd6cd-d928-468e-be15-890db5f431a3,1549668,Departure,RABE,0,1046,4,,,20:36,21:17,2025-06-26 15:02:53.157155
92427468-68cd-4440-9b98-7c1fd75a81b3,3455356,Departure,SNCR,0,811,5,,,09:44,10:24,2025-06-26 15:02:53.157570
cfb33310-9bc3-4357-ba86-a01889e4f8a5,4215998,Departure,APTA,0,118,1,,,19:15,19:15,2025-06-26 15:02:53.158012
9923a090-a794-455d-af87-f70f568210b0,2607591,Departure,MIRA,0,430,2,,,21:55,21:55,2025-06-26 15:02:53.158453
a95e0083-2fc9-4718-8302-3cd0152fae92,9258642,Departure,CSMT/ST,0,1205,5,,,09:19,09:37,2025-06-26 15:02:53.158859
67254c55-b9e9-49f2-91d2-b6edb7ad1607,4926487,Departure,KOPR,0,929,2,,,07:40,07:40,2025-06-26 15:02:53.159288
c9d1844a-aae5-403f-9eb3-fe989c8cc36b,7847725,Departure,KLVA,0,645,2,,,06:39,06:39,2025-06-26 15:02:53.159699
44a309e6-c69f-4ef8-ae09-2ae1f46555e6,1823548,Departure,NHU,0,54,4,,,02:01,02:09,2025-06-26 15:02:53.160081
e20341d0-d48d-4ce0-9c18-a0455dda7bdd,2123007,Departure,NIIJ,0,207,4,,,03:24,04:09,2025-06-26 15:02:53.160519
23a430a1-86d0-4843-bcc1-9aeb684ae8c3,3215835,Departure,TNA,0,535,2,,,10:45,11:22,2025-06-26 15:02:53.160957
ce21518b-5769-4c5c-bf4d-08aca4d45f90,5691252,Departure,JOS,0,1358,4,,,23:17,23:17,2025-06-26 15:02:53.161384
3b176b59-3984-42fd-b93a-8a4b1b29a1fc,4512775,Departure,PNVL,0,109,2,,,12:08,12:08,2025-06-26 15:02:53.161785
101496ae-d099-4d7d-aed4-f84aec4bf740,5226862,Departure,ATG,0,1075,4,,,03:44,04:00,2025-06-26 15:02:53.162190
6312c7e3-2d46-476f-b3a1-ae0f11cb7933,5653471,Departure,BO/BVI,0,1651,3,,,05:15,06:00,2025-06-26 15:02:53.162657
48865651-391f-4e2c-b7ed-47da9d17cddb,1167935,Departure,ASO,0,1121,1,,,02:44,02:44,2025-06-26 15:02:53.163066
6e869f2d-fb48-4dfc-80d3-c6d1d441854d,3326009,Departure,VDLR,0,1727,3,,,14:54,14:54,2025-06-26 15:02:53.163462
2744a6bf-da1f-42c3-95e1-eb0ceb4d713a,1378321,Departure,MBQ,0,1315,2,,,12:31,13:00,2025-06-26 15:02:53.163848
250a8965-dda4-43bd-a134-5061f13d37f4,4918568,Departure,KOPR,0,1936,3,,,13:18,13:18,2025-06-26 15:02:53.164249
db38c018-1457-403d-8e2a-b510263c1ad9,8368662,Departure,ULNR,0,104,5,,,22:32,22:43,2025-06-26 15:02:53.164631
19cf8b94-a481-4ca8-86ad-678f0c3dc7ac,9959333,Departure,KOPR,0,285,3,,,20:30,21:14,2025-06-26 15:02:53.165029
47de90eb-e05b-4860-9237-d5e2d00034dc,6424322,Departure,VVH,0,66,4,,,19:19,19:19,2025-06-26 15:02:53.165436
32ed6c3d-e268-43f1-bcbd-8b483899765c,8033693,Departure,PEN,0,1478,2,,,07:34,07:34,2025-06-26 15:02:53.165861
e6ac0611-0563-41e1-bb33-8bcec16d46d0,8454227,Departure,PNVL,0,642,1,,,13:55,13:55,2025-06-26 15:02:53.166342
53a74f7d-84b1-4a13-870c-8097cf81e7e0,1952919,Departure,MRU,0,1936,5,,,23:33,23:33,2025-06-26 15:02:53.166789
856ec817-df1f-4520-ae5f-a9eebbce2467,7073509,Departure,DRD,0,1526,5,,,00:36,00:44,2025-06-26 15:02:53.167201
7f15c4ad-791f-4a88-83a1-03f282f1cea4,6664961,Departure,SWDV,0,854,5,,,17:24,17:24,2025-06-26 15:02:53.167631
3cf409ff-b3f1-4bd0-971c-587383a321b2,7434751,Departure,DIVA,0,1355,2,,,22:38,22:43,2025-06-26 15:02:53.168052
8ca70285-0b6a-4ff2-b0b6-df03b447a8ae,5494324,Departure,GV,0,557,3,,,20:43,20:57,2025-06-26 15:02:53.168478
9c4245c2-c754-4cb9-bbdf-6aa886a6553b,7009943,Departure,KLVA,0,1893,1,,,13:48,13:48,2025-06-26 15:02:53.168922
d14b260c-6772-487e-8d45-964f47548105,7759011,Departure,RSYI,0,582,2,,,02:42,02:42,2025-06-26 15:02:53.169396
c38cd466-6e5a-4905-b984-89cb0f6bbe1d,8807663,Departure,DLV,0,1271,4,,,05:36,06:17,2025-06-26 15:02:53.169825
45dece03-0dbd-4930-9e01-6f97d1b914c6,7778850,Departure,APTA,0,1618,5,,,15:01,15:01,2025-06-26 15:02:53.170230
87263a1c-1291-4278-927c-2c109cd9ba74,2736808,Departure,KHBV,0,1368,4,,,21:09,21:09,2025-06-26 15:02:53.170655
04470633-f977-4741-b580-88687dbb8810,6783705,Departure,BY,0,1863,5,,,21:34,21:34,2025-06-26 15:02:53.171076
f8b78c74-ad5c-4478-8a7f-a391987cd73a,3308290,Departure,VGN,0,1323,1,,,16:17,16:55,2025-06-26 15:02:53.171487
3e3c4efe-a478-4fc9-a612-063b07509959,5124409,Departure,DI,0,579,3,,,12:41,12:51,2025-06-26 15:02:53.171885
201739c1-b3b2-4c6a-a00c-5d27ab15776f,2137965,Departure,DRD,0,667,3,,,07:31,08:20,2025-06-26 15:02:53.172304
a07826af-ac06-4b4a-9d17-a3430531ae36,5299689,Departure,DIVA,0,1492,3,,,06:25,07:01,2025-06-26 15:02:53.172686
57bdc69e-788e-411d-8abb-ddc1c262eeaa,5264630,Departure,C/CH,0,1635,5,,,12:54,12:54,2025-06-26 15:02:53.173091
0afb7987-d43f-444c-91df-dba3f6d2e144,4289090,Departure,SVE,0,357,4,,,04:10,04:30,2025-06-26 15:02:53.173506
b77b936d-35ba-44da-bf0d-6fd46e574f18,7784778,Departure,OMB,0,1201,1,,,22:51,22:51,2025-06-26 15:02:53.173954
0e4cef34-add5-474b-8be7-91a9c3762e88,7603647,Departure,PBHD,0,1682,4,,,08:24,08:24,2025-06-26 15:02:53.174361
28c2c621-c5a7-46ed-811b-b52b83a41374,1730416,Departure,SAH,0,644,2,,,00:14,00:14,2025-06-26 15:02:53.174791
61adcb11-a1b7-46f7-bc87-82b178e9a2b4,6393411,Departure,MSD,0,302,5,,,13:12,13:51,2025-06-26 15:02:53.175211
e7227bab-3383-4bd1-a2e1-603c9ed6060b,1068072,Departure,TKNG,0,1622,4,,,06:57,06:57,2025-06-26 15:02:53.175604
5d7203ac-d94c-4d72-844b-86f172608bc4,7298329,Departure,GNSL,0,408,5,,,03:20,03:51,2025-06-26 15:02:53.175994
9cf82455-101f-4ecc-947c-2c9ce22c9b66,8716655,Departure,TNA,0,470,3,,,20:39,20:39,2025-06-26 15:02:53.176432
f2075836-b53f-4217-b135-4dbfff4aaa07,9427984,Departure,MEL,0,1628,4,,,06:18,06:34,2025-06-26 15:02:53.176833
c0fed166-186a-47d3-82b5-90479c8eec31,3879442,Departure,VLP,0,1951,2,,,03:14,03:14,2025-06-26 15:02:53.177240
acd996c0-e652-445f-a5ea-a422f9828f02,3707549,Departure,LWJ,0,539,1,,,20:29,20:29,2025-06-26 15:02:53.177650
47d678e9-e978-403e-a91b-a6cfbc65b6d2,1414696,Departure,GV,0,1293,1,,,00:27,00:27,2025-06-26 15:02:53.178049
468b55ec-1bfa-4b37-864f-8bdf2f553b79,7836992,Departure,D/DR/DDR,0,711,4,,,16:30,16:48,2025-06-26 15:02:53.178511
2b4028f2-1db3-4d64-8e6b-3225f3f13c3b,1858414,Departure,BEPR,0,957,4,,,03:36,04:02,2025-06-26 15:02:53.178917
ed532b0a-a866-4209-925b-6361aa994865,4162540,Departure,JNJ,0,1852,5,,,02:15,02:15,2025-06-26 15:02:53.179300
aa39db0a-26ea-47dc-8824-51c1b136ad23,6286107,Departure,MLND,0,1451,4,,,21:36,21:36,2025-06-26 15:02:53.179755
e20d9a13-4502-4b92-847e-900921b67a91,4432212,Departure,BY,0,1964,3,,,08:17,08:43,2025-06-26 15:02:53.180158
1cae3777-0607-408e-a618-802102b29122,3592770,Departure,TLA,0,908,4,,,19:11,19:11,2025-06-26 15:02:53.180542
fc7f7291-cf24-4d9e-85f7-3e8fa3ba2239,9290641,Departure,C/CH,0,546,5,,,11:00,11:00,2025-06-26 15:02:53.180940
15156c27-0cbb-4f23-96f6-33c240b5a0bf,8036193,Departure,KE,0,903,1,,,20:53,21:43,2025-06-26 15:02:53.181366
9a34f335-39eb-47e7-aa4c-e5226b99cd3f,7583467,Departure,BND,0,1553,1,,,08:25,08:25,2025-06-26 15:02:53.181758
83b927af-0c5b-4748-b07b-64c10a9c500d,6257174,Departure,G,0,1658,4,,,22:02,22:02,2025-06-26 15:02:53.182189
2cb5b182-2ec8-410a-b24e-d1ef0fc81c24,3601013,Departure,TLA,0,636,4,,,13:44,14:00,2025-06-26 15:02:53.182606
7fcaa77d-634a-4aca-a5f1-7127a40b6894,9063227,Departure,KJT/S,0,1294,2,,,07:18,07:18,2025-06-26 15:02:53.183030
d5c840d4-4ecc-4108-a106-4832103fc15e,9595617,Departure,BSR/BS,0,907,1,,,15:46,16:05,2025-06-26 15:02:53.183468
35761a5a-eb0d-469b-b53e-e8adf0e56833,3040524,Departure,GTR,0,1694,1,,,03:30,03:40,2025-06-26 15:02:53.183884
f8ad0bf4-2eb1-41ff-a021-8460826e51e4,8691376,Departure,C/CH,0,949,2,,,20:12,20:12,2025-06-26 15:02:53.184305
cf213966-61cd-400c-9e0b-d86ce915155f,2711779,Departure,NEU,0,1742,1,,,16:59,17:17,2025-06-26 15:02:53.184743
afc9a3ba-0641-4171-94bc-7ae662c54ef4,3120096,Departure,DIVA,0,468,5,,,23:18,23:53,2025-06-26 15:02:53.185182
08ded2d3-fe37-4aa2-ad13-a5f07e6b9d2b,9881017,Departure,TNA,0,519,1,,,00:58,00:58,2025-06-26 15:02:53.185580
3ace6bc8-ed0b-4688-9476-ba2c0852daf3,6131502,Departure,KHAG,0,1555,4,,,05:11,05:39,2025-06-26 15:02:53.186005
01eed6ac-371a-4b93-9d79-6c52d9e21603,6541773,Departure,NIDI,0,1572,1,,,06:16,06:16,2025-06-26 15:02:53.186395
7db85e8c-7930-457b-8ef9-7a585216698e,7943044,Departure,KOPR,0,1299,1,,,19:10,19:10,2025-06-26 15:02:53.186819
440b3522-96f7-4395-8698-19084f17092e,7236179,Departure,CHG,0,1019,2,,,05:11,05:21,2025-06-26 15:02:53.187204
ae997322-a572-4e7d-b5d9-4d02d55bc251,9098365,Departure,KLE,0,1758,3,,,16:00,16:00,2025-06-26 15:02:53.187691
49036637-94d3-4855-bbd8-11373123cf71,5681309,Departure,BSR/BS,0,1014,5,,,19:48,19:48,2025-06-26 15:02:53.188112
aa8effe1-f5e9-4494-94d3-7333eed1ace8,8170943,Departure,BSR/BS,0,92,5,,,08:15,08:15,2025-06-26 15:02:53.188531
daf03358-80fe-4d3e-a862-62a6dd941b12,8295371,Departure,PNVL,0,1868,5,,,17:28,17:28,2025-06-26 15:02:53.188951
7f7b87dc-7bdc-4b72-b7f0-3dcdea6dc2f3,5936626,Departure,OMB,0,838,2,,,05:44,06:26,2025-06-26 15:02:53.189379
99011cb6-e372-43d5-86b6-3803c39797bd,2345806,Departure,KARD,0,645,2,,,06:16,07:01,2025-06-26 15:02:53.189791
a6a46809-84ea-448d-a110-ace727c0eb23,2687755,Departure,KLVA,0,1849,3,,,11:34,11:42,2025-06-26 15:02:53.190212
f132098c-6d72-435b-8725-6a5c4492b8d5,4562219,Departure,NHU,0,409,3,,,10:53,10:59,2025-06-26 15:02:53.190669
875f03b6-777a-4158-b549-bd788f0fa76b,4681591,Departure,BEPR,0,80,1,,,21:05,21:05,2025-06-26 15:02:53.191058
29b0640d-2635-41e5-b3dc-77ba5371680a,1785051,Departure,ULNR,0,65,5,,,20:32,20:32,2025-06-26 15:02:53.191512
8b5954f2-d3a5-4786-ae3b-119d695b9629,6604961,Departure,SNRD,0,761,5,,,14:53,14:53,2025-06-26 15:02:53.191921
8b3d5883-58d6-4c57-aebb-1cb1c23c3741,6061344,Departure,NRL,0,410,4,,,02:02,02:02,2025-06-26 15:02:53.192401
faa2f2ef-0fbe-4976-a557-4ef6d4df986d,5727466,Departure,ASO,0,984,1,,,05:50,05:50,2025-06-26 15:02:53.192797
e5aa7ccf-d22b-4afd-9b7f-a2f9c5037898,5300882,Departure,MDD,0,282,3,,,20:57,20:57,2025-06-26 15:02:53.193210
099bb371-f267-41c1-bd9b-1bd3006e0672,7324383,Departure,ASO,0,982,1,,,01:15,01:34,2025-06-26 15:02:53.193606
6d9501ba-46a3-456e-9b9a-3505163e4fe2,8902040,Departure,BEPR,0,1150,4,,,02:43,03:01,2025-06-26 15:02:53.193993
11186b4d-8581-41d1-866c-bd68847b95c5,6651169,Departure,AIRL,0,1821,3,,,07:50,07:50,2025-06-26 15:02:53.194558
1dcae785-1217-46b3-9998-9eded7f702b4,8890607,Departure,C/CH,0,1129,5,,,00:56,01:18,2025-06-26 15:02:53.194982
68347eee-b514-4984-ac52-fca2cb17d8a2,6885484,Departure,C/CH,0,1147,3,,,12:17,12:29,2025-06-26 15:02:53.195410
96a2e08c-db7c-4785-aeac-593b5ae658c8,7464495,Departure,TPND,0,862,2,,,22:05,22:42,2025-06-26 15:02:53.195828
103ea39e-c074-4282-bc92-8d00323a7b37,1307237,Departure,KJT/S,0,784,1,,,02:41,02:56,2025-06-26 15:02:53.196230
204e7f76-0e73-472f-a15a-c6e1cbe5fe00,3815362,Departure,WTP,0,1799,5,,,15:10,15:10,2025-06-26 15:02:53.196631
39970096-d39f-4343-aea4-4357735b332f,8292680,Departure,NEU,0,288,2,,,14:15,14:15,2025-06-26 15:02:53.197053
dfcee0a8-29d6-454e-89a2-1972ef0c0760,5514970,Departure,NIDI,0,1372,2,,,21:55,21:55,2025-06-26 15:02:53.197479
8d53ae6e-72ff-499c-82cf-b4b4c246b487,5292630,Departure,CRD,0,778,2,,,02:39,02:39,2025-06-26 15:02:53.197907
d0e83e41-c207-40dc-9a89-ae9ea1d51eb1,3444125,Departure,THK,0,1028,3,,,01:51,02:16,2025-06-26 15:02:53.198311
c0389449-717b-456d-aa31-f0ab45b6878c,8660052,Departure,DI,0,1723,2,,,05:18,05:37,2025-06-26 15:02:53.198694
a35d68fa-1e37-483f-a9ba-7df161d1a398,4030958,Departure,NHU,0,1121,1,,,12:25,12:56,2025-06-26 15:02:53.199118
c4ea4574-60c7-4e3f-a13a-6e511f906d67,5597122,Departure,MAE,0,260,4,,,05:40,05:40,2025-06-26 15:02:53.199558
bfef0021-513e-4f65-97c1-fbd620d5e169,7558693,Departure,KARP,0,188,3,,,08:15,08:30,2025-06-26 15:02:53.199945
a5782302-9480-440d-8549-77aae73690c7,7476641,Departure,RSYI,0,964,5,,,17:45,17:45,2025-06-26 15:02:53.200376
9bcaa0ec-5650-4cb3-9b23-57513e09ab3e,8392369,Departure,VGI,0,914,2,,,04:24,04:38,2025-06-26 15:02:53.200806
293669b9-5843-4821-b8cd-8e7a39cbc391,2699349,Departure,BSR/BS,0,1373,3,,,08:51,08:51,2025-06-26 15:02:53.201209
0b1d99ca-60ba-4c78-a39a-e28f7ee95845,6285725,Departure,TNA,0,1285,2,,,15:25,15:25,2025-06-26 15:02:53.201638
13570b94-e9c5-4e18-ab43-a4ba23c174a5,7942812,Departure,KHAG,0,1218,4,,,18:30,18:35,2025-06-26 15:02:53.202058
d33567c3-f675-4673-b330-b5e1246eec31,5052571,Departure,UOI,0,1182,1,,,04:21,04:45,2025-06-26 15:02:53.202463
12d9e9c9-f71c-4f5a-8e33-2d170c377023,1362745,Departure,WTP,0,622,5,,,11:56,12:13,2025-06-26 15:02:53.202900
95208a2b-b98c-40ba-89de-9ee161986295,5029889,Departure,BO/BVI,0,1787,2,,,13:06,13:21,2025-06-26 15:02:53.203337
504682ad-47d8-4a05-be8c-e7e373124027,9397224,Departure,SVE,0,1676,5,,,15:12,15:37,2025-06-26 15:02:53.203733
90fcee15-63b0-4986-9b27-f989c2d21874,9502565,Departure,DIVA,0,497,3,,,22:46,23:31,2025-06-26 15:02:53.204136
072c69d5-bdb2-48a0-a9ee-002446fe52c7,4904721,Departure,DTVL,0,574,4,,,15:27,15:27,2025-06-26 15:02:53.204518
f97777ec-fe9a-431c-b02c-a7c016678171,1419239,Departure,NIG,0,519,4,,,20:11,20:20,2025-06-26 15:02:53.204952
7d3a2f53-8740-4339-a830-4f45dd0ebc10,2184406,Departure,B/BA,0,1339,4,,,01:15,01:15,2025-06-26 15:02:53.205360
29feac22-49f0-4fbc-9adc-03d97fe66c91,4123437,Departure,KJT/S,0,1196,2,,,08:09,08:09,2025-06-26 15:02:53.205758
5e974d29-a75e-4578-8e98-79bc710544f6,2508149,Departure,BND,0,1121,5,,,03:32,03:32,2025-06-26 15:02:53.206198
77ef7697-8742-48ee-9cca-dd1fbedd6485,2197807,Departure,THK,0,55,2,,,12:46,12:56,2025-06-26 15:02:53.206617
2018cd03-b94e-4fef-8dd8-e79bbe90c948,3474799,Departure,MIRA,0,220,5,,,19:03,19:18,2025-06-26 15:02:53.207021
27ebab58-2564-4ece-aef6-87d519d773e9,1135526,Departure,NSP,0,1552,2,,,07:45,07:52,2025-06-26 15:02:53.207440
37b99e99-c0d5-4cdb-9336-197111e07fa8,1986792,Departure,DIVA,0,77,2,,,10:40,11:22,2025-06-26 15:02:53.207856
02809282-bd13-4c71-8819-867bb7fd1c78,2151203,Departure,A/AD/ADH,0,1343,5,,,07:20,07:20,2025-06-26 15:02:53.208278
d8569371-5dbc-4eb9-88ac-b30feb8d89e5,8526843,Departure,VSD,0,1890,3,,,16:06,16:06,2025-06-26 15:02:53.208709
15e69f37-e2f9-4035-998c-c5a70f0974c6,1261568,Departure,VLP,0,977,1,,,14:36,14:36,2025-06-26 15:02:53.209090
59d9e5ac-f066-449b-86f9-d0133cfcd6b7,1720313,Departure,KLV,0,864,2,,,21:58,21:58,2025-06-26 15:02:53.209635
11fb9616-636b-4b1e-919d-2f2a19b2d23e,4345779,Departure,BOR,0,342,5,,,15:21,15:21,2025-06-26 15:02:53.210072
5d69da9f-4cf2-4198-9969-e2c5ece9c5b1,6676863,Departure,SHAD,0,338,1,,,17:43,17:43,2025-06-26 15:02:53.210456
7c4a02c4-192d-4bf9-a38d-467da223345d,2800744,Departure,NEU,0,1187,2,,,14:31,14:31,2025-06-26 15:02:53.210861
e1817a8e-2448-462c-9215-7d57bd393032,4014562,Departure,RMAR,0,654,1,,,08:00,08:00,2025-06-26 15:02:53.211545
3436c5c5-3c75-4291-bdc0-88086df6c314,8095389,Departure,KLV,0,986,4,,,08:37,08:37,2025-06-26 15:02:53.211942
b7bcf8db-28ef-4ec9-9a2d-8a166c288929,1186938,Departure,NHU,0,1294,1,,,07:39,08:25,2025-06-26 15:02:53.212367
df4009a0-aa79-41ed-8530-df34bb1a27ac,1989343,Departure,AMNA,0,595,5,,,21:01,21:01,2025-06-26 15:02:53.212844
12284efc-4451-4f36-a806-9720dfb064d7,3268331,Departure,VTN,0,1089,5,,,16:22,16:22,2025-06-26 15:02:53.213249
94af1abb-73a2-43ce-8a91-a4148ff8bc20,7077816,Departure,THK,0,1944,2,,,22:39,23:14,2025-06-26 15:02:53.213681
43e520a6-78ec-4ec5-ba4c-c59cbe07a95f,8619877,Departure,UOI,0,1827,1,,,10:19,11:03,2025-06-26 15:02:53.214103
173e9c05-76ce-4719-a00e-5b2fc19cf0f0,4217482,Departure,APTA,0,568,3,,,12:22,12:50,2025-06-26 15:02:53.214505
73c56af7-450a-4fd1-af31-a27065adf088,4598998,Departure,KOPR,0,1708,5,,,10:07,10:07,2025-06-26 15:02:53.214924
cef1d711-2e7a-40cf-bd05-3d351cf5ee44,7957973,Departure,SWDV,0,771,3,,,12:54,13:16,2025-06-26 15:02:53.215358
4ab84f1b-bf9d-48e3-9a2b-1ca27d6b4696,5858395,Departure,PNVL,0,1501,1,,,05:12,05:59,2025-06-26 15:02:53.215751
48e8ab00-1b95-49b4-9c90-eb552c924d07,7907700,Departure,TNA,0,450,5,,,02:08,02:08,2025-06-26 15:02:53.216193
9838202b-eb28-4712-bef0-80a5d9a872bb,5434948,Departure,SNRD,0,1725,3,,,05:44,05:44,2025-06-26 15:02:53.216637
80b1d2ab-f895-47ec-b73b-1ff5434c160d,6191108,Departure,RSYI,0,1645,3,,,01:20,01:41,2025-06-26 15:02:53.217075
32d9fb3a-7cee-44ac-bba4-4e05fdc4d1f9,4781493,Departure,KLVA,0,763,2,,,16:28,16:28,2025-06-26 15:02:53.217460
3bacbc68-96ca-4638-838a-2ff1ec5e3c07,5455312,Departure,JNJ,0,1846,4,,,12:07,12:07,2025-06-26 15:02:53.217856
eaaba670-9eb9-4f98-8313-a4e81a61eaa0,1855936,Departure,BOR,0,968,2,,,22:59,23:43,2025-06-26 15:02:53.218284
d8b92230-f0d8-421f-987a-9caecec97beb,7396273,Departure,SNRD,0,1281,4,,,19:18,20:07,2025-06-26 15:02:53.218744
873bfb1c-4f24-4f31-8a10-fec196a0257e,5294228,Departure,PBHD,0,1497,5,,,22:45,22:45,2025-06-26 15:02:53.219183
5245dcab-ca5b-42bd-b7f3-e5a11aa253d6,4174260,Departure,SAH,0,1535,4,,,13:51,13:51,2025-06-26 15:02:53.219566
cb9d336a-e066-4964-ad37-8a5868dcab67,6399906,Departure,KLMG,0,781,1,,,15:29,15:29,2025-06-26 15:02:53.220001
77315276-296d-4e0c-a778-a129087e3a7b,9298315,Departure,SHLU,0,191,3,,,14:56,14:56,2025-06-26 15:02:53.220403
7895f12b-7080-4d3f-885f-0cebda7866a9,9494333,Departure,MSD,0,1702,2,,,21:16,21:16,2025-06-26 15:02:53.220827
14144353-1fa7-4513-96b2-604c1074d8d1,3133836,Departure,MSD,0,297,5,,,08:54,08:54,2025-06-26 15:02:53.221280
320bee80-268b-42bd-9703-26c5a08d5acb,1110239,Departure,MMCT,0,1064,5,,,10:37,10:37,2025-06-26 15:02:53.221726
3e9c1a6a-997a-402e-8c94-a776065da4ab,9393387,Departure,MBQ,0,712,3,,,18:45,18:45,2025-06-26 15:02:53.222127
971c229e-94c6-456b-883f-f1387ba316eb,4785948,Departure,DKRD,0,1064,4,,,17:46,17:46,2025-06-26 15:02:53.222511
1ebd7def-f688-481f-8ac6-9c33d666d665,3444389,Departure,LWJ,0,1715,1,,,12:58,13:08,2025-06-26 15:02:53.222946
d0744457-db4c-47e9-8ba3-c9c7343e3ec2,6895904,Departure,NSP,0,1117,5,,,21:35,22:00,2025-06-26 15:02:53.223346
5266a335-18b2-42f3-a3b4-3148b5e2dab2,5689660,Departure,SMNE,0,207,3,,,23:19,23:19,2025-06-26 15:02:53.223773
750fda78-a25d-4ee1-834f-891365ce0119,2612369,Departure,C/CH,0,918,4,,,08:40,09:09,2025-06-26 15:02:53.224176
cf635d86-232b-4379-bdd9-b6d5c4b867c9,1498014,Departure,SWDV,0,1888,3,,,11:47,12:33,2025-06-26 15:02:53.224650
19c9c291-d796-464f-bf5b-a6aaddb657b1,9938602,Departure,JNJ,0,1270,1,,,04:21,04:21,2025-06-26 15:02:53.225086
f3f05403-ea60-49a6-a8c8-fe74e4b75542,8718697,Departure,TLA,0,1499,5,,,22:36,22:36,2025-06-26 15:02:53.225554
4b988075-3b56-4965-82d7-af73445cc86e,1897041,Departure,VGI,0,1690,5,,,16:08,16:08,2025-06-26 15:02:53.226078
317b5724-5d8e-45bb-a26e-d391c139b93f,2603332,Departure,VSD,0,1491,5,,,07:03,07:16,2025-06-26 15:02:53.226609
78568429-6a66-45de-a0bf-b44a10f82dc5,2943655,Departure,MEL,0,1151,4,,,08:21,08:51,2025-06-26 15:02:53.227112
c34fcf45-6bec-42df-933e-83db14dad351,7300752,Departure,AIRL,0,80,5,,,07:16,07:58,2025-06-26 15:02:53.227615
