trainId,trainNo,category,operator
4783556,4034,Mail,Joint
3022148,4056,Local,Govt
1887258,14309,Mail,Private
3316932,14310,Superfast,Joint
9259520,52975,Passenger,Private
4012928,14522,Passenger,Govt
9047330,14526,Local,Joint
6740186,14524,Mail,Joint
9398950,14218,Superfast,Govt
7155588,14217,Local,Govt
5399992,12328,Superfast,Govt
1064000,12327,Local,Govt
9239679,18477,Local,Govt
6858370,15036,Express,Private
8310629,15035,Local,Private
5640244,18191,Superfast,Govt
2158380,18192,Passenger,Private
6344677,13147,Superfast,Govt
6620475,13148,Mail,Private
3308207,12446,Passenger,Govt
8078162,12445,Mail,Private
1659829,19565,Mail,Private
1072321,19566,Passenger,Govt
3630487,16183,Passenger,Joint
9246093,16184,Express,Joint
9930939,12927,Local,Private
8805236,12928,Mail,Private
8292680,12636,Express,Joint
8675002,12635,Superfast,Govt
7467634,12554,Express,Govt
8119548,12553,Local,Joint
9377379,13403,Mail,Joint
7936688,13404,Passenger,Private
2468635,16303,Passenger,Govt
7793659,16304,Local,Private
2574914,24228,Mail,Joint
9880172,14228,Local,Private
2457504,14227,Superfast,Joint
4064157,24227,Mail,Private
5914174,17315,Passenger,Private
3946822,16185,Local,Private
1828464,16186,Mail,Private
6315576,16301,Local,Govt
2914759,16302,Superfast,Private
4606685,12798,Passenger,Govt
8963126,12797,Express,Private
7232974,16334,Local,Govt
6926740,11087,Express,Private
2362592,12333,Local,Govt
5846560,12334,Local,Private
1086447,12105,Mail,Govt
1234347,12106,Express,Joint
2409139,7220,Express,Govt
5690504,56503,Passenger,Govt
5389067,12367,Mail,Govt
8070584,12368,Mail,Joint
7576392,11271,Passenger,Private
8024883,11272,Passenger,Private
9432955,22870,Local,Private
2054236,17016,Superfast,Joint
1019573,17015,Passenger,Joint
5533559,53048,Superfast,Joint
7311914,53047,Passenger,Govt
6552978,19567,Express,Govt
8837505,19028,Superfast,Govt
7259249,19027,Superfast,Joint
2214606,19568,Local,Joint
5550277,15906,Mail,Private
8497461,8514,Local,Joint
6665149,2007,Local,Govt
3280864,7324,Passenger,Govt
3777335,17316,Local,Joint
6321738,59460,Passenger,Private
9666496,16333,Superfast,Govt
6877971,17312,Superfast,Govt
4594555,18048,Superfast,Govt
5504501,6202,Express,Govt
9196985,12741,Superfast,Private
9447413,2779,Superfast,Govt
3690023,7325,Express,Joint
6641972,7323,Mail,Private
9730111,2684,Express,Private
1807940,6578,Mail,Joint
1924026,58501,Express,Private
9932305,18503,Local,Joint
2088848,18507,Express,Private
5257178,18573,Superfast,Private
7092521,22874,Mail,Joint
6273897,58530,Express,Joint
5936626,22204,Mail,Private
7130558,12739,Superfast,Private
9566531,12740,Local,Govt
7474248,18501,Express,Private
8500174,7027,Express,Private
7560262,7015,Local,Joint
1037710,18518,Passenger,Govt
4345779,18519,Express,Joint
6904345,22819,Mail,Govt
8958506,22847,Mail,Govt
8753904,22869,Express,Private
8975535,57230,Passenger,Private
4449530,22415,Mail,Govt
3841505,18509,Passenger,Govt
4069779,57265,Express,Govt
2205543,18567,Passenger,Private
8667362,12783,Express,Joint
7742374,2739,Mail,Joint
1853566,2727,Local,Govt
5300882,2741,Mail,Private
8015226,8574,Superfast,Govt
9313504,8503,Express,Private
2574961,8511,Mail,Joint
4041562,8505,Superfast,Private
5681953,8501,Local,Private
1814315,22809,Superfast,Private
5597122,22854,Passenger,Joint
8383426,8567,Local,Joint
7899346,22801,Mail,Joint
9851991,12804,Superfast,Govt
2360391,18516,Superfast,Govt
2650303,2873,Local,Joint
2770310,8513,Passenger,Joint
4602195,12329,Express,Joint
5459496,12330,Superfast,Joint
6053395,12252,Local,Joint
9006817,12251,Local,Private
4299603,22638,Passenger,Joint
2201353,22637,Passenger,Govt
1297772,6532,Passenger,Joint
9154871,22650,Superfast,Govt
1924959,22649,Mail,Private
7348170,19301,Superfast,Govt
8951279,16580,Mail,Private
9594314,16566,Express,Joint
6749030,16528,Express,Govt
6927638,6550,Local,Joint
7560092,12258,Express,Private
9881017,16574,Mail,Joint
3354903,12292,Express,Joint
2311448,6597,Superfast,Joint
6064359,6599,Express,Govt
7920886,6522,Mail,Joint
8321697,6536,Local,Govt
6895904,6543,Superfast,Govt
8658257,19302,Superfast,Govt
9864852,22685,Passenger,Govt
3892259,19406,Mail,Govt
5857127,852,Mail,Joint
2712137,2687,Superfast,Private
3839909,16571,Passenger,Govt
1002192,17310,Express,Govt
7360032,16587,Express,Private
9114523,6587,Express,Govt
4244208,2691,Local,Private
9750995,16527,Passenger,Joint
7064972,12291,Passenger,Govt
9086178,5901,Passenger,Private
8202965,12214,Local,Joint
1799920,12735,Local,Private
5515488,6545,Passenger,Joint
1966231,15024,Express,Private
7348904,15016,Mail,Joint
1476041,18638,Passenger,Private
3865963,8048,Local,Govt
1862748,12836,Local,Govt
4736883,8636,Local,Govt
2725307,12864,Mail,Joint
6756436,16577,Superfast,Joint
8514647,22864,Local,Joint
6889484,2864,Local,Govt
6141878,12193,Superfast,Govt
5273388,6573,Passenger,Govt
9043719,6511,Mail,Private
2730849,6551,Local,Private
1944658,9704,Mail,Joint
9849211,2695,Express,Private
3263538,2697,Passenger,Private
8619877,16515,Local,Private
7341285,16569,Superfast,Private
7586224,22683,Superfast,Govt
3467150,12539,Superfast,Private
9062222,6517,Express,Joint
7408708,6519,Mail,Private
2591965,6589,Local,Private
1319953,2689,Superfast,Joint
2780181,2213,Express,Govt
5632844,2688,Superfast,Private
4568993,851,Mail,Govt
4612369,22686,Superfast,Private
5366361,12630,Superfast,Govt
6926497,8302,Passenger,Joint
9763954,6508,Express,Joint
2738053,18112,Mail,Joint
1167935,12890,Local,Joint
4399314,6521,Superfast,Joint
6134444,2647,Local,Joint
4399611,2677,Mail,Govt
6529017,17309,Express,Govt
5440849,6577,Local,Govt
2028496,2683,Local,Govt
6060556,12551,Local,Govt
2498267,2651,Mail,Govt
7454260,2551,Mail,Private
4246596,12395,Passenger,Govt
6574262,12396,Local,Private
